question,answer,score,score2,title,state,link
What should be the GPA score?,3.75,0.9671105742454528,0.6699416041374207,Colorado Mesa University's Distinguished Scholar Award,Colorado,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/colorado/colorado-mesa-universitys-distinguished-scholar-award
What should be the GPA score?,3.0,0.8050777316093445,0.369171530008316,Colorado Mesa University's First Generation Scholarship,Colorado,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/colorado/colorado-mesa-universitys-first-generation-scholarship
What should be the GPA score?,3.0,0.8885630369186401,0.4697879552841186,Colorado Mesa University's Legacy Scholarship,Colorado,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/colorado/colorado-mesa-universitys-legacy-scholarship
What should be the GPA score?,3.0,0.9350945353507996,0.0852578803896904,JWU International Presidential Scholarship,Colorado,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/colorado/jwu-international-presidential-scholarship
What should be the GPA score?,3.5,0.7832328081130981,0.51810222864151,Linda Norton Good Neighbor Scholarship Fund,Colorado,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/colorado/linda-norton-good-neighbor-scholarship-fund
What should be the GPA score?,2.0,0.8105041980743408,0.5501500368118286,Partner Colorado Foundation Scholarships,Colorado,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/colorado/partner-colorado-foundation-scholarships
What should be the GPA score?,2.0,0.8537874817848206,0.5334576368331909,Red Rocks Community College Foundation Scholarships,Colorado,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/colorado/red-rocks-community-college-foundation-scholarships
What should be the GPA score?,2.7,0.8651350140571594,0.6737073659896851,Smokin Skulls for Scholars,Colorado,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/colorado/smokin-skulls-for-scholars
What should be the GPA score?,2.5,0.887684166431427,0.631976306438446,Union Pacific William E. Wimmer Scholarship,Colorado,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/colorado/union-pacific-william-e-wimmer-scholarship
What should be the GPA score?,2.5,0.8958663940429688,0.6315844058990479,William E. and Barbara I. Van Trump Scholarship,Colorado,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/colorado/william-e-and-barbara-i-van-trump-scholarship
What should be the GPA score?,2.5,0.8975263237953186,0.2863163352012634,CBC Spouses Performing Arts Scholarship,Connecticut,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/connecticut/cbc-spouses-performing-arts-scholarship
What should be the GPA score?,a “C” or better,0.5447077751159668,0.1072072461247444,Joseph B. Ezhaya Memorial Scholarship,Connecticut,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/connecticut/joseph-b-ezhaya-memorial-scholarship
What should be the GPA score?,3.0,0.8888142108917236,0.7109313607215881,Korean American Scholarship Foundation-Northeastern Regional Chapter,Connecticut,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/connecticut/korean-american-scholarship-foundation-northeastern-regional-chapter
What should be the GPA score?,3.5 or better,0.3028706610202789,0.1818506866693496,Malcolm Baldrige Scholarship,Connecticut,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/connecticut/malcolm-baldrige-scholarship
What should be the GPA score?,number one or two,0.1746473312377929,0.1253689527511596,Presidential Scholars Award for Valedictorians and Salutatorians,Connecticut,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/connecticut/presidential-scholars-award-for-valedictorians-and-salutatorians
What should be the GPA score?,2.5 or higher,0.6607972979545593,0.446522980928421,"BECA, Inc. Edna R. Anthony Memorial Scholarship",Delaware,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/delaware/beca-inc-edna-r-anthony-memorial-scholarship
What should be the GPA score?,2.5,0.8975263237953186,0.2863163352012634,CBC Spouses Performing Arts Scholarship,Delaware,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/delaware/cbc-spouses-performing-arts-scholarship
What should be the GPA score?,3.0,0.7995587587356567,0.3536544740200043,Christa McAuliffe Teacher Incentive Program,Delaware,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/delaware/christa-mcauliffe-teacher-incentive-program
What should be the GPA score?,2.75,0.9610276222229004,0.6430304646492004,DSU Inspire Scholarship,Delaware,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/delaware/dsu-inspire-scholarship
What should be the GPA score?,3.0,0.7458779215812683,0.5904139280319214,Future Leaders Scholarship Program by NAAAP Philadelphia,Delaware,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/delaware/future-leaders-scholarship-program-by-naaap-philadelphia
What should be the GPA score?,3.0,0.8021077513694763,0.3435789346694946,Katherine B. Ross Education Scholarship,Delaware,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/delaware/katherine-b-ross-education-scholarship
What should be the GPA score?,3.0,0.7278798222541809,0.5489987730979919,Korean American Scholarship Foundation-Eastern Regional Chapter,Delaware,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/delaware/korean-american-scholarship-foundation-eastern-regional-chapter
What should be the GPA score?,3.0,0.8339677453041077,0.5614136457443237,NAAAP Philadelphia Scholarship,Delaware,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/delaware/naaap-philadelphia-scholarship
What should be the GPA score?,2.5,0.8991506695747375,0.6529397368431091,Norfolk Southern Foundation Scholarship,Delaware,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/delaware/norfolk-southern-foundation-scholarship
What should be the GPA score?,3.0 or better,0.6848690509796143,0.5574116110801697,"Red, White & Blue Military and Law Enforcement Scholarship",Delaware,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/delaware/red-white-and-blue-military-and-law-enforcement-scholarship
What should be the GPA score?,2.5 or higher,0.6910550594329834,0.3705231249332428,Student Excellent Equals Degree (SEED) Scholarship,Delaware,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/delaware/student-excellent-equals-degree-seed-scholarship
What should be the GPA score?,2.5,0.9354061484336852,0.6759601831436157,The Luther and Mary Ida Vandross Scholarship,Delaware,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/delaware/the-luther-and-mary-ida-vandross-scholarship
What should be the GPA score?,2.0,0.808708667755127,0.3850518465042114,Wilmington Women in Business Fresh Start Scholarship,Delaware,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/delaware/wilmington-women-in-business-fresh-start-scholarship
What should be the GPA score?,2.8,0.8945760726928711,0.6168099045753479,5 Strong Scholarship,Florida,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/florida/5-strong-scholarship
What should be the GPA score?,2.8,0.5038302540779114,0.7841424345970154,Ave Maria University Michigan Homeschooled Faith Scholarship,Florida,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/florida/ave-maria-university-michigan-homeschooled-faith-scholarship
What should be the GPA score?,2.5,0.880056619644165,0.5855922698974609,AWS William B. Howell Memorial Scholarship,Florida,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/florida/aws-william-b-howell-memorial-scholarship
What should be the GPA score?,2.75,0.8984602093696594,0.5532398819923401,Barbaras Caras Memorial Scholarship for Film Studies,Florida,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/florida/barbaras-caras-memorial-scholarship-for-film-studies
What should be the GPA score?,2.5 or higher,0.6607972979545593,0.446522980928421,"BECA, Inc. Edna R. Anthony Memorial Scholarship",Florida,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/florida/beca-inc-edna-r-anthony-memorial-scholarship
What should be the GPA score?,2.5,0.8975263237953186,0.2863163352012634,CBC Spouses Performing Arts Scholarship,Florida,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/florida/cbc-spouses-performing-arts-scholarship
What should be the GPA score?,2.5,0.8915091753005981,0.2522981762886047,CBC Spouses Visual Arts Scholarship,Florida,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/florida/cbc-spouses-visual-arts-scholarship
What should be the GPA score?,3.0,0.9324066042900084,0.2899248003959656,Eda and Cliff Viner Community Scholarship,Florida,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/florida/eda-and-cliff-viner-community-scholarship
