question,answer,score,score2,sim_ans_ans_score,sim_topic_ans_score,multiplication,title,state,link
What should be the GPA score?,3.0,0.9007053375244141,0.7275497913360596,0.8178447362163437,0.2364531308412552,0.12672473405960935,The Golden 1 Credit Union Scholarship Program,California,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/california/the-golden-1-credit-union-scholarship-program
What should be the GPA score?,2.5,0.887684166431427,0.631976306438446,0.829871138970636,0.2526704967021942,0.11763172479820473,Union Pacific William E. Wimmer Scholarship,California,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/california/union-pacific-william-e-wimmer-scholarship
What should be the GPA score?,3.0,0.9112752676010132,0.8640300631523132,0.8178447362163437,0.2364531308412552,0.15226299524631356,United Contractors Scholarship Awards Program,California,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/california/united-contractors-scholarship-awards-program
What should be the GPA score?,4.1,0.5850222110748291,0.1547820419073104,0.704295973127764,0.22121194005012512,0.014107715611210462,University of California-Berkeley Undergraduate Scholarship,California,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/california/university-of-california-berkeley-undergraduate-scholarship
What should be the GPA score?,3.20,0.9495370984077454,0.5917242765426636,0.7337890370951483,0.26269423961639404,0.10830614382765322,University of California-Santa Barbara Regents Scholarship,California,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/california/university-of-california-santa-barbara-regents-scholarship
What should be the GPA score?,2.5,0.9044716358184814,0.5697108507156372,0.829871138970636,0.2526704967021942,0.10804747900152072,USC Norman Topping Student Aid Fund,California,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/california/usc-norman-topping-student-aid-fund
What should be the GPA score?,2.25,0.850794792175293,0.2648833692073822,0.7555435291810289,0.25054705142974854,0.04266073181814714,Usrey Family Scholarship,California,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/california/usrey-family-scholarship
What should be the GPA score?,2.8 or higher,0.6598829030990601,0.5190069079399109,0.6160693689638073,0.0918729230761528,0.019384614344847898,Virginia Smith Scholarship,California,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/california/virginia-smith-scholarship
What should be the GPA score?,3.0,0.8849535584449768,0.4167777895927429,0.8178447362163437,0.2364531308412552,0.0713248683296746,WACA Fall Scholarships,California,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/california/waca-fall-scholarships
What should be the GPA score?,2.5,0.8958663940429688,0.6315844058990479,0.829871138970636,0.2526704967021942,0.11864237701480883,William E. and Barbara I. Van Trump Scholarship,California,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/california/william-e-and-barbara-i-van-trump-scholarship
What should be the GPA score?,3.0,0.851319432258606,0.5106492042541504,0.8178447362163437,0.2364531308412552,0.08406808174790141,WITOC Scholarship,California,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/california/witoc-scholarship
What should be the GPA score?,3.0,0.5432034134864807,0.2113718837499618,0.8178447362163437,0.2364531308412552,0.022203714778759015,World Trade Week Scholarship,California,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/california/world-trade-week-scholarship
What should be the GPA score?,3.0 or better,0.7486312389373779,0.3790716826915741,0.6845579911469173,0.1337895691394806,0.025990928120627785,Ab Irvine Scholarship Program,Colorado,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/colorado/ab-irvine-scholarship-program
What should be the GPA score?,3.0,0.8907680511474609,0.7595753073692322,0.8178447362163437,0.2364531308412552,0.1308432737052552,Captain Jeff Kuss Aviation Scholarship,Colorado,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/colorado/captain-jeff-kuss-aviation-scholarship
What should be the GPA score?,2.5,0.8975263237953186,0.2863163352012634,0.829871138970636,0.2526704967021942,0.05388383736732684,CBC Spouses Performing Arts Scholarship,Colorado,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/colorado/cbc-spouses-performing-arts-scholarship
What should be the GPA score?,3.0 or higher,0.6888982653617859,0.3601630926132202,0.6756416503398153,0.13326901197433472,0.02234086015603326,Climate Adaptation Scientists of Tomorrow Program,Colorado,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/colorado/climate-adaptation-scientists-of-tomorrow-program
What should be the GPA score?,3.25,0.7029697895050049,0.4107170701026916,0.7348749039696605,0.2633962035179138,0.05588591192993778,Colorado Christian University Commendation Scholarship,Colorado,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/colorado/colorado-christian-university-commendation-scholarship
What should be the GPA score?,3.4,0.6849307417869568,0.2269134074449539,0.8236858832352367,0.24736900627613068,0.03166749596377905,Colorado Christian University Dean's Scholarship,Colorado,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/colorado/colorado-christian-university-deans-scholarship
What should be the GPA score?,3.6,0.8707236647605896,0.3499088883399963,0.7885284265047802,0.2278718650341034,0.05474486430918426,Colorado Christian University President's Scholarship,Colorado,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/colorado/colorado-christian-university-presidents-scholarship
What should be the GPA score?,2.8,0.680137038230896,0.1202552765607833,0.7745179683435224,0.19993248581886292,0.012665298522511635,Colorado Christian University Recognition Scholarship,Colorado,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/colorado/colorado-christian-university-recognition-scholarship
What should be the GPA score?,2.0,0.8431267142295837,0.5138561129570007,0.7430686672818028,0.22887277603149414,0.07368133119058541,Colorado Christian University School of Music Scholarship,Colorado,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/colorado/colorado-christian-university-school-of-music-scholarship
What should be the GPA score?,3.8,0.9046066999435424,0.5965438485145569,0.7940064111683793,0.23388737440109253,0.10021505274308759,Colorado Christian University Trustees' Scholarship,Colorado,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/colorado/colorado-christian-university-trustees-scholarship
What should be the GPA score?,3.20,0.8723552227020264,0.4248318076133728,0.7337890370951483,0.26269423961639404,0.07143847244852079,Colorado Mesa University Academic Achievement Award,Colorado,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/colorado/colorado-mesa-university-academic-achievement-award
What should be the GPA score?,3.75,0.9671105742454528,0.6699416041374207,0.7124280026502341,0.23900771141052246,0.11032297775786726,Colorado Mesa University's Distinguished Scholar Award,Colorado,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/colorado/colorado-mesa-universitys-distinguished-scholar-award
What should be the GPA score?,3.0,0.8050777316093445,0.369171530008316,0.8178447362163437,0.2364531308412552,0.057475392714204536,Colorado Mesa University's First Generation Scholarship,Colorado,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/colorado/colorado-mesa-universitys-first-generation-scholarship
What should be the GPA score?,3.0,0.8885630369186401,0.4697879552841186,0.8178447362163437,0.2364531308412552,0.08072462806711203,Colorado Mesa University's Legacy Scholarship,Colorado,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/colorado/colorado-mesa-universitys-legacy-scholarship
What should be the GPA score?,3.0,0.9350945353507996,0.0852578803896904,0.8178447362163437,0.2364531308412552,0.015417216887135094,JWU International Presidential Scholarship,Colorado,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/colorado/jwu-international-presidential-scholarship
What should be the GPA score?,3.5,0.7832328081130981,0.51810222864151,0.8147169543850806,0.2825472354888916,0.09341231774381824,Linda Norton Good Neighbor Scholarship Fund,Colorado,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/colorado/linda-norton-good-neighbor-scholarship-fund
What should be the GPA score?,2.0,0.8105041980743408,0.5501500368118286,0.7430686672818028,0.22887277603149414,0.07583322069986717,Partner Colorado Foundation Scholarships,Colorado,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/colorado/partner-colorado-foundation-scholarships
What should be the GPA score?,2.0,0.8537874817848206,0.5334576368331909,0.7430686672818028,0.22887277603149414,0.07745916407743973,Red Rocks Community College Foundation Scholarships,Colorado,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/colorado/red-rocks-community-college-foundation-scholarships
What should be the GPA score?,2.7,0.8651350140571594,0.6737073659896851,0.795202725635731,0.23387089371681213,0.10839499265848893,Smokin Skulls for Scholars,Colorado,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/colorado/smokin-skulls-for-scholars
What should be the GPA score?,2.5,0.887684166431427,0.631976306438446,0.829871138970636,0.2526704967021942,0.11763172479820473,Union Pacific William E. Wimmer Scholarship,Colorado,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/colorado/union-pacific-william-e-wimmer-scholarship
What should be the GPA score?,2.5,0.8958663940429688,0.6315844058990479,0.829871138970636,0.2526704967021942,0.11864237701480883,William E. and Barbara I. Van Trump Scholarship,Colorado,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/colorado/william-e-and-barbara-i-van-trump-scholarship
What should be the GPA score?,2.5,0.8975263237953186,0.2863163352012634,0.829871138970636,0.2526704967021942,0.05388383736732684,CBC Spouses Performing Arts Scholarship,Connecticut,https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/connecticut/cbc-spouses-performing-arts-scholarship
